recording,step,command,movement,command_direction,command_strength,command_timestamp_source,cmd_write_start_s,cmd_write_return_s,cmd_sync_done_s,stop_write_start_s,stop_write_return_s,stop_sync_done_s,command_time_s,stop_time_s,command_duration_s,frame_time_source,sensor_timestamp_domain,sensor_to_host_scale,sensor_alignment_rmse_ms,median_range_m,baseline_angle_deg,baseline_noise_deg,baseline_rate_deg_s,observed_angle_sign,last_still_frame_i,last_still_host_mono_s,last_still_analysis_time_s,last_still_sensor_timestamp_ms,first_motion_frame_i,motion_host_mono_s,motion_analysis_time_s,motion_sensor_timestamp_ms,motion_onset_estimate_analysis_time_s,onset_interval_low_s,onset_interval_high_s,dead_time_observed_s,dead_time_estimated_s,onset_threshold_deg,onset_still_threshold_deg,stop_observation_frame_i,stop_observation_host_mono_s,stop_observation_analysis_time_s,stop_observation_sensor_timestamp_ms,stop_rate_observed_deg_s,angle_at_stop_observation_deg,inertia_frame_i,inertia_host_mono_s,inertia_analysis_time_s,inertia_sensor_timestamp_ms,angle_at_inertia_horizon_deg,inertia_rotation_deg,observed_total_rotation_deg,accel_end_frame_i,accel_end_host_mono_s,accel_end_analysis_time_s,accel_end_sensor_timestamp_ms,accel_end_censored,drive_usable,inertia_usable,exclude_reasons,inertia_exclude_reasons
forklift_v4_recording_20260903_192254,5,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,28133.093,28133.093,28133.156,28134.578,28134.578,28134.593,28133.093,28134.578,1.485000000000582,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,0.9999876515822411,17.100968531930945,4.806617002609008,-87.7493,0.9699169199999833,27.938529797669155,-1.0,,,,,,,,,,,,,,3.8796676799999332,,,,,,,,,,,,,,,,,,,True,False,False,vehicle was not stationary before command; sustained motion onset not detected before STOP,motion onset unavailable
forklift_v4_recording_20260903_192254,6,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,28137.593,28137.593,28137.656,28139.046,28139.046,28139.046,28137.593,28139.046,1.4529999999977008,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,0.9999876515822411,17.100968531930945,4.746214870832756,-88.16730000000001,0.9373738499999881,-5.494557408081894,1.0,395,28138.109,28138.10725480274,1788431004429.13,396,28138.156,28138.17394514132,1788431004495.821,28138.14059997203,0.5142548027397424,0.5809451413188071,0.5809451413188071,0.5475999720292748,3.7494953999999523,1.8747476999999761,408,28139.031,28139.041327496794,1788431005363.214,64.66875353994807,7.517548918037924,433,28141.046,28141.042687792622,1788431007364.599,83.4064,75.88885108196209,83.4064,,,,,True,False,False,vehicle was not stationary before command,
forklift_v4_recording_20260904_102339,1,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,564.25,564.25,564.343,566.671,566.671,566.671,564.25,566.671,2.421000000000049,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,0.9972156443619121,18.93260504437142,4.40982536807369,-78.95655,0.29644586999999123,0.7867567657844124,1.0,27,566.265,566.2632234099727,1788485027581.938,28,566.375,566.3967098294064,1788485027715.797,566.3299666196896,2.0132234099727384,2.1467098294064044,2.1467098294064044,2.0799666196895714,1.185783479999965,0.5928917399999825,30,566.625,566.6293381329908,1788485027949.075,-110.50544968385014,80.04923593066776,,,,,,,,,,,,True,False,False,too few command-held frames after onset,estimated pre-STOP rate is not positive; fewer than two frames near STOP + inertia horizon
forklift_v4_recording_20260904_102504,1,ROT_LEFT,rotate_left_slow,LEFT,30,can_tx,647.656,647.656,647.718,649.39,649.39,649.39,647.656,649.39,1.7340000000000373,camera_input_host_mono_ms,timestamp_domain.system_time,,,3.959766294248891,-20.2132,0.18347174999999905,-0.13837232712718978,1.0,32,648.796,648.796,1788485110100.88,33,648.875,648.875,1788485110200.808,648.8355,1.1400000000001,1.219000000000051,1.219000000000051,1.1795000000000755,0.7338869999999962,0.3669434999999981,38,649.359,649.359,1788485110667.735,8.372265490336071,3.317505600306659,58,651.359,651.359,1788485112702.659,5.812850000000001,2.4953443996933418,5.812850000000001,34,648.953,648.953,1788485110267.344,False,True,True,,
forklift_v4_recording_20260904_102504,4,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,668.015,668.015,668.109,670.328,670.328,670.328,668.015,670.328,2.312999999999988,camera_input_host_mono_ms,timestamp_domain.system_time,,,3.0609900258453964,-12.4683,0.052558170000001285,-0.08438177452057684,-1.0,234,669.015,669.015,1788485130348.938,235,669.125,669.125,1788485130448.868,669.0699999999999,1.0,1.1100000000000136,1.1100000000000136,1.05499999999995,0.21023268000000514,0.10511634000000257,246,670.296,670.296,1788485131583.546,7.4026114181792755,6.034955100728843,266,672.343,672.343,1788485133617.804,9.7086,3.6736448992711574,9.7086,236,669.218,669.218,1788485130548.631,False,True,True,,
forklift_v4_recording_20260904_102630,1,ROT_LEFT,rotate_left_slow,LEFT,30,can_tx,736.75,736.75,736.859,738.812,738.812,738.812,736.75,738.812,2.062000000000012,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0000013011138371,35.17467423633642,3.053336188505288,-21.6409,0.1371405000000017,-0.3570328259735793,1.0,,,,,,,,,,,,,,0.5485620000000068,,,,,,,,,,,,,,,,,,,True,False,False,sustained motion onset not detected before STOP,motion onset unavailable
forklift_v4_recording_20260904_102630,2,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,749.125,749.125,749.218,751.453,751.453,751.453,749.125,751.453,2.3279999999999745,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0000013011138371,35.17467423633642,3.0332111526928025,-13.7538,0.17894981999999904,-0.20722560997717654,-1.0,,,,,,,,,,,,,,0.7157992799999962,,,,,,,,,,,,,,,,,,,True,False,False,sustained motion onset not detected before STOP,motion onset unavailable
forklift_v4_recording_20260904_102630,3,ROT_LEFT,rotate_left_slow,LEFT,30,can_tx,759.203,759.203,759.328,761.453,761.453,761.453,759.203,761.453,2.25,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0000013011138371,35.17467423633642,3.0099357270408857,-25.560899999999997,0.018458370000004387,-0.04247189452062266,1.0,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,True,False,False,sustained motion onset not detected before STOP,motion onset unavailable
forklift_v4_recording_20260904_102630,4,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,770.453,770.453,770.578,772.843,772.843,772.843,770.453,772.843,2.3899999999999864,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0000013011138371,35.17467423633642,3.0189476597143563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,fewer than four pre-command frames,baseline unavailable
forklift_v4_recording_20260904_103429,1,ROT_LEFT,rotate_left_slow,LEFT,30,can_tx,1213.875,1213.875,1213.968,1215.671,1215.671,1215.671,1213.875,1215.671,1.7960000000000491,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,0.9996146892574713,25.699142174514275,3.6422903703174967,-3.69325,0.08102409000000045,-0.1598076506324401,1.0,14,1214.14,1214.0916382573016,1788485675402.33,15,1214.343,1214.3575496752976,1788485675668.344,1214.2245939662996,0.2166382573016108,0.48254967529760506,0.48254967529760506,0.34959396629960793,0.3240963600000018,0.1620481800000009,23,1215.64,1215.624897101991,1788485676936.18,8.86101497073265,2.2116085647884685,,,,,,,,15,1214.343,1214.3575496752976,1788485675668.344,False,True,False,,fewer than two frames near STOP + inertia horizon
forklift_v4_recording_20260904_103429,3,ROT_LEFT,rotate_left_slow,LEFT,30,can_tx,1232.218,1232.218,1232.312,1234.0,1234.0,1234.0,1232.218,1234.0,1.7819999999999254,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,0.9996146892574713,25.699142174514275,3.020645458382198,2.31025,0.1114915199999999,0.05979969570294252,1.0,,,,,,,,,,,,,,0.4459660799999996,,,,,,,,,,,,,,,,,,,True,False,False,sustained motion onset not detected before STOP,motion onset unavailable
forklift_v4_recording_20260904_103739,2,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,1420.578,1420.578,1420.703,1422.937,1422.937,1422.937,1420.578,1422.937,2.3589999999999236,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0001073766760062,15.927885735719807,3.0545304245633504,-15.833800000000002,0.0766504199999978,0.016360894869234838,-1.0,253,1422.0,1422.0014385541037,1788485883307.736,254,1422.093,1422.101286188322,1788485883407.573,1422.051362371213,1.4234385541037682,1.5232861883221176,1.5232861883221176,1.473362371212943,0.3066016799999912,0.1533008399999956,263,1422.906,1422.9018350299916,1788485884208.036,17.10536912472966,7.150558694464991,286,1424.953,1424.9364116269048,1788485886242.394,10.439649999999999,3.289091305535008,10.439649999999999,255,1422.187,1422.2012969259897,1788485883507.573,False,True,True,,
forklift_v4_recording_20260904_103739,3,ROT_LEFT,rotate_left_slow,LEFT,30,can_tx,1426.781,1426.781,1426.859,1428.812,1428.812,1428.812,1426.781,1428.812,2.030999999999949,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0001073766760062,15.927885735719807,3.0335002662292805,-26.239300000000004,0.06256572000000693,-0.003335063453101356,1.0,315,1427.609,1427.6051000064951,1788485888910.796,316,1427.703,1427.704783804764,1788485889010.469,1427.6549419056296,0.8241000064952004,0.9237838047640707,0.9237838047640707,0.8739419056296356,0.2502628800000277,0.12513144000001386,328,1428.781,1428.7723054017995,1788485890077.876,13.553667599460935,6.36412843600086,351,1430.843,1430.8069127637345,1788485892112.265,11.181800000000004,4.817671563999144,11.181800000000004,317,1427.781,1427.7393734559869,1788485889045.055,False,True,True,,
forklift_v4_recording_20260904_103739,4,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,1432.343,1432.343,1432.453,1434.703,1434.703,1434.703,1432.343,1434.703,2.3599999999999,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0001073766760062,15.927885735719807,3.0344062460858794,-15.019500000000003,0.05500446000000612,0.09519426985000035,-1.0,384,1433.39,1433.4090212410576,1788485894714.094,385,1433.468,1433.475416309027,1788485894780.482,1433.4422187750424,1.0660212410575696,1.132416309026894,1.132416309026894,1.0992187750423454,0.22001784000002447,0.11000892000001224,400,1434.671,1434.676328204094,1788485895981.265,10.546400511895042,8.03061712096924,426,1436.703,1436.7109516810408,1788485898015.67,11.5209,3.49028287903076,11.5209,386,1433.562,1433.5755610942897,1788485894880.616,False,True,True,,
forklift_v4_recording_20260904_103739,5,ROT_LEFT,rotate_left_slow,LEFT,30,can_tx,1438.312,1438.312,1438.406,1440.484,1440.484,1440.484,1438.312,1440.484,2.1720000000000255,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0001073766760062,15.927885735719807,3.012347953765243,-26.50965,0.03476697000000061,0.05174707999102294,1.0,459,1439.39,1439.3794161596386,1788485900683.848,460,1439.468,1439.4795809665823,1788485900784.002,1439.4294985631104,1.0674161596386966,1.1675809665823635,1.1675809665823635,1.11749856311053,0.2,0.06953394000000122,472,1440.453,1440.4467048215088,1788485901751.022,10.589440179199023,6.580953642590691,498,1442.515,1442.5148069905565,1788485903818.902,13.75665,7.17569635740931,13.75665,461,1439.546,1439.546200179711,1788485900850.614,False,True,True,,
forklift_v4_recording_20260904_103739,6,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,1444.0,1444.0,1444.093,1446.531,1446.531,1446.531,1444.0,1446.531,2.530999999999949,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0001073766760062,15.927885735719807,2.9798795432518315,-13.086,0.495633180000001,-0.2062983992592568,-1.0,537,1445.578,1445.5835944791902,1788485906887.36,538,1445.656,1445.6499184946092,1788485906953.677,1445.6167564868997,1.5835944791901966,1.64991849460921,1.64991849460921,1.6167564868997033,1.982532720000004,0.991266360000002,548,1446.5,1446.4838749758292,1788485907787.544,0.38847795064444623,8.295153226514188,572,1448.546,1448.5520540574314,1788485909855.501,12.280100000000003,3.984946773485815,12.280100000000003,539,1445.718,1445.7169696388778,1788485907020.721,False,True,True,,
forklift_v4_recording_20260904_103739,7,ROT_LEFT,rotate_left_slow,LEFT,30,can_tx,1450.093,1450.093,1450.203,1452.14,1452.14,1452.156,1450.093,1452.14,2.0470000000000255,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0001073766760062,15.927885735719807,2.974069035521536,-25.3664,0.12364884000000152,-0.2071522591447131,1.0,608,1451.312,1451.3207062946558,1788485912623.856,609,1451.406,1451.420600076407,1788485912723.739,1451.3706531855314,1.227706294655718,1.3276000764069522,1.3276000764069522,1.2776531855313351,0.4945953600000061,0.24729768000000305,618,1452.109,1452.1210002261444,1788485913424.064,13.674571137427678,5.686914895308448,644,1454.125,1454.1222861394235,1788485915425.135,7.796949999999997,2.1100351046915495,7.796949999999997,610,1451.468,1451.4874053446676,1788485912790.537,False,True,True,,
forklift_v4_recording_20260904_103739,8,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,1455.687,1455.687,1455.781,1457.796,1457.796,1457.796,1455.687,1457.796,2.109000000000151,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0001073766760062,15.927885735719807,2.9585882594586197,-17.5889,0.03439632000000411,-0.06751224038489086,-1.0,680,1456.921,1456.9246209480605,1788485918227.169,681,1457.031,1457.0245227873174,1788485918327.06,1456.974571867689,1.2376209480605667,1.337522787317539,1.337522787317539,1.2875718676891665,0.2,0.06879264000000822,690,1457.765,1457.7579733605182,1788485919060.432,8.563452909472417,4.5326814989134405,715,1459.828,1459.8260755295657,1788485921128.312,6.5762,2.0435185010865595,6.5762,682,1457.109,1457.1245083758004,1788485918427.035,False,True,True,,
forklift_v4_recording_20260904_103739,9,ROT_LEFT,rotate_left_slow,LEFT,30,can_tx,1461.515,1461.515,1461.593,1463.515,1463.515,1463.515,1461.515,1463.515,2.0,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0001073766760062,15.927885735719807,2.9326212978574526,-24.14235,0.07160958000000166,0.0038965639100765493,1.0,751,1462.734,1462.7280269905905,1788485924029.952,752,1462.812,1462.82806385411,1788485924129.978,1462.7780454223503,1.2130269905903788,1.3130638541099415,1.3130638541099415,1.2630454223501602,0.28643832000000663,0.14321916000000331,760,1463.484,1463.4954914696057,1788485924797.334,9.531603700037577,4.5125058720035724,785,1465.515,1465.529798017994,1788485926831.422,8.05405,3.5415441279964277,8.05405,754,1462.968,1462.9294277644049,1788485924231.331,False,True,True,,
forklift_v4_recording_20260904_104212,1,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,1674.718,1674.718,1674.828,1676.078,1676.078,1676.078,1674.718,1676.078,1.3599999999999,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0001410437157197,18.535477984528914,4.720325939696325,-11.0209,0.185325,0.8952186302221392,1.0,,,,,,,,,,,,,,0.7413,,,,,,,,,,,,,,,,,,,True,False,False,sustained motion onset not detected before STOP,motion onset unavailable
forklift_v4_recording_20260904_104212,3,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,1691.64,1691.64,1691.734,1694.171,1694.171,1694.187,1691.64,1694.171,2.530999999999949,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0001410437157197,18.535477984528914,3.0825825460326284,-13.0256,0.03973367999999957,0.01824926276460129,-1.0,219,1692.609,1692.594907729793,1788486153860.194,220,1692.703,1692.6942437600242,1788486153959.516,1692.6445757449087,0.9549077297929216,1.0542437600240646,1.0542437600240646,1.0045757449086068,0.2,0.07946735999999914,236,1694.14,1694.1620166689431,1788486155427.082,14.39612463140969,11.922089072347513,258,1696.14,1696.1298991677295,1788486157394.687,15.969899999999997,4.047810927652485,15.969899999999997,221,1692.796,1692.7943538251943,1788486154059.612,False,True,True,,
forklift_v4_recording_20260904_104212,4,ROT_LEFT,rotate_left_slow,LEFT,30,can_tx,1698.0,1698.0,1698.109,1700.437,1700.437,1700.437,1698.0,1700.437,2.436999999999898,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0001410437157197,18.535477984528914,3.098550436060794,-29.032999999999998,0.024018119999996694,0.09981051677951841,1.0,297,1699.734,1699.7324763087352,1788486160996.756,298,1699.828,1699.8324772276537,1788486161096.743,1699.7824767681946,1.7324763087351585,1.832477227653726,1.832477227653726,1.782476768194556,0.2,0.04803623999999339,304,1700.406,1700.3997022394258,1788486161663.888,16.085581791992364,7.9956067191886575,328,1702.421,1702.4342882367914,1788486163698.187,11.790699999999998,3.79509328081134,11.790699999999998,299,1699.921,1699.9324402994378,1788486161196.692,False,True,True,,
forklift_v4_recording_20260904_104212,5,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,1704.093,1704.093,1704.203,1706.25,1706.25,1706.25,1704.093,1706.25,2.1569999999999254,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0001410437157197,18.535477984528914,3.0966650286460027,-17.2725,0.05656118999999986,0.003439996160485079,-1.0,354,1704.531,1704.5361776708578,1788486165799.78,355,1704.625,1704.6027019449434,1788486165866.295,1704.5694398079006,0.44317767085772175,0.5097019449433446,0.5097019449433446,0.4764398079005332,0.22624475999999943,0.11312237999999972,374,1706.218,1706.2034928801513,1788486167466.86,8.818898511725914,5.712383234038671,398,1708.218,1708.238238812181,1788486169501.319,9.925000000000004,4.212616765961333,9.925000000000004,356,1704.718,1704.6699294432005,1788486165933.513,False,True,True,,
forklift_v4_recording_20260904_104212,6,ROT_LEFT,rotate_left_slow,LEFT,30,can_tx,1709.875,1709.875,1709.953,1711.968,1711.968,1711.984,1709.875,1711.968,2.0930000000000746,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0001410437157197,18.535477984528914,3.1003853298957855,-27.178200000000004,0.0796156199999988,0.03157695702011794,1.0,432,1711.0,1711.0070172153555,1788486172269.707,433,1711.062,1711.073683599326,1788486172336.364,1711.0403504073406,1.1320172153555177,1.198683599325932,1.198683599325932,1.1653504073406111,0.3184624799999952,0.1592312399999976,444,1711.937,1711.9408459289373,1788486173203.404,14.109150685480655,6.62717729908434,468,1713.953,1713.9423471824407,1788486175204.623,11.397450000000003,4.770272700915663,11.397450000000003,434,1711.14,1711.140528963615,1788486172403.2,False,True,True,,
forklift_v4_recording_20260904_105241,0,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,2307.25,2307.25,2307.296,2307.546,2307.546,2307.562,2307.25,2307.546,0.29599999999982174,camera_input_host_mono_ms,timestamp_domain.system_time,,,5.538641317128402,-74.81245000000001,1.590681539999985,18.22012743883733,1.0,,,,,,,,,,,,,,6.36272615999994,,,,,,,,,,,,,,,,,,,True,False,False,vehicle was not stationary before command; sustained motion onset not detected before STOP,motion onset unavailable
forklift_v4_recording_20260904_105508,1,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,2451.812,2451.812,2451.906,2454.281,2454.281,2454.281,2451.812,2454.281,2.469000000000051,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.000619244953924,14.0041139087249,5.645888668986192,-80.1433,0.2851781099999964,-0.16684096290492112,1.0,52,2453.968,2453.991402036167,1788486915145.371,53,2454.062,2454.058329441305,1788486915212.257,2454.024865738736,2.1794020361671755,2.246329441305079,2.246329441305079,2.2128657387361272,1.1407124399999855,0.5703562199999928,55,2454.25,2454.2587545020947,1788486915412.558,416.42737405860873,78.46410527020727,,,,,,,,,,,,True,False,False,too few command-held frames after onset,fewer than two frames near STOP + inertia horizon
forklift_v4_recording_20260904_105615,2,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,2530.0,2530.0,2530.078,2531.421,2531.421,2531.421,2530.0,2531.421,1.4209999999998217,camera_input_host_mono_ms,timestamp_domain.system_time,,,3.0786025134763326,-7.2812,0.0644930999999998,-0.03270989632750405,-1.0,,,,,,,,,,,,,,0.2579723999999992,,,,,,,,,,,,,,,,,,,True,False,False,sustained motion onset not detected before STOP,motion onset unavailable
forklift_v4_recording_20260904_105615,3,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,2535.296,2535.296,2535.406,2536.453,2536.453,2536.453,2535.296,2536.453,1.1570000000001528,camera_input_host_mono_ms,timestamp_domain.system_time,,,3.080439479886359,-7.1575,0.07457478000000001,-0.017379359935826025,-1.0,,,,,,,,,,,,,,0.29829912000000003,,,,,,,,,,,,,,,,,,,True,False,False,sustained motion onset not detected before STOP,motion onset unavailable
forklift_v4_recording_20260904_105615,5,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,2548.453,2548.453,2548.562,2549.859,2549.859,2549.859,2548.453,2549.859,1.405999999999949,camera_input_host_mono_ms,timestamp_domain.system_time,,,2.2747046056036293,-9.159500000000001,0.03217241999999876,-0.02832521534527393,-1.0,339,2549.671,2549.671,1788487010814.179,340,2549.765,2549.765,1788487010914.652,2549.718,1.2179999999998472,1.3119999999998981,1.3119999999998981,1.2649999999998727,0.2,0.06434483999999752,340,2549.765,2549.765,1788487010914.652,1.3054659605849788,0.2420325340850088,363,2551.875,2551.875,1788487013015.65,1.9545999999999992,1.7125674659149905,1.9545999999999992,,,,,True,False,False,too few command-held frames after onset,
forklift_v4_recording_20260904_105615,7,ROT_LEFT,rotate_left_slow,LEFT,30,can_tx,2559.093,2559.093,2559.203,2560.921,2560.921,2560.921,2559.093,2560.921,1.8279999999999745,camera_input_host_mono_ms,timestamp_domain.system_time,,,2.092137740897477,-10.6063,0.04803624000000129,-0.021738669517855053,1.0,468,2560.109,2560.109,1788487021253.979,469,2560.187,2560.187,1788487021320.892,2560.148,1.0160000000000764,1.094000000000051,1.094000000000051,1.055000000000291,0.2,0.09607248000000258,478,2560.89,2560.89,1788487022021.242,7.703255666157329,2.547951261192535,504,2562.921,2562.921,1788487024055.488,6.695199999999999,4.147248738807464,6.695199999999999,470,2560.265,2560.265,1788487021421.016,False,True,True,,
forklift_v4_recording_20260904_105615,8,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,2564.453,2564.453,2564.562,2566.093,2566.093,2566.093,2564.453,2566.093,1.6399999999998727,camera_input_host_mono_ms,timestamp_domain.system_time,,,2.093131650286957,-3.9385000000000003,0.04996362000000075,0.06530288062186707,-1.0,529,2564.843,2564.843,1788487025989.548,530,2564.906,2564.906,1788487026056.143,2564.8745,0.38999999999987267,0.45299999999997453,0.45299999999997453,0.4214999999999236,0.2,0.0999272400000015,545,2566.062,2566.062,1788487027190.035,2.508741307965746,0.9646722715598522,571,2568.093,2568.093,1788487029224.931,3.4827000000000004,2.518027728440148,3.4827000000000004,532,2565.062,2565.062,1788487026222.766,False,True,True,,
forklift_v4_recording_20260904_105615,9,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,2569.625,2569.625,2569.718,2570.937,2570.937,2570.937,2569.625,2570.937,1.3119999999998981,camera_input_host_mono_ms,timestamp_domain.system_time,,,2.092838768577769,-7.3713500000000005,0.04603473000000003,0.012183666549766011,-1.0,605,2570.64,2570.64,1788487031793.672,606,2570.734,2570.734,1788487031860.319,2570.687,1.0149999999998727,1.1089999999999236,1.1089999999999236,1.0619999999998981,0.2,0.09206946000000006,608,2570.89,2570.89,1788487032060.229,3.02050682371383,0.5935045706386455,635,2572.953,2572.953,1788487034094.772,1.52245,0.9289454293613546,1.52245,,,,,True,False,False,too few command-held frames after onset,
forklift_v4_recording_20260904_142318,2,ROT_LEFT,rotate_left_slow,LEFT,30,can_tx,1645.609,1645.609,1645.687,1648.109,1648.109,1648.109,1645.609,1648.109,2.5,camera_input_host_mono_ms,timestamp_domain.system_time,,,3.143544572628786,-4.02545,0.08094996000000029,-0.1262757125659022,-1.0,,,,,,,,,,,,,,0.32379984000000117,,,,,,,,,,,,,,,,,,,True,False,False,sustained motion onset not detected before STOP,motion onset unavailable
forklift_v4_recording_20260904_144221,1,ROT_LEFT,rotate_left_slow,LEFT,30,can_tx,2772.781,2772.781,2772.859,2774.89,2774.89,2774.89,2772.781,2774.89,2.1089999999999236,camera_input_host_mono_ms,timestamp_domain.system_time,,,3.07794859637519,17.5826,0.10496808000000028,0.04036355847762791,1.0,50,2774.312,2774.312,1788500547526.326,51,2774.406,2774.406,1788500547692.872,2774.359,1.530999999999949,1.625,1.625,1.5779999999999745,0.41987232000000113,0.20993616000000057,56,2774.843,2774.843,1788500548126.786,11.083525257978183,6.360459142498578,78,2776.843,2776.843,1788500550127.935,13.555150000000003,7.194690857501425,13.555150000000003,52,2774.484,2774.484,1788500547759.609,False,True,True,,
forklift_v4_recording_20260904_144221,2,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,2781.953,2781.953,2782.062,2782.687,2782.687,2782.687,2781.953,2782.687,0.7339999999999236,camera_input_host_mono_ms,timestamp_domain.system_time,,,3.8676675476872364,31.118600000000004,0.14766696000000348,-0.21823267707421887,1.0,,,,,,,,,,,,,,0.5906678400000139,,,,,,,,,,,,,,,,,,,True,False,False,sustained motion onset not detected before STOP,motion onset unavailable
forklift_v4_recording_20260904_144733,3,ROT_LEFT,rotate_left_slow,LEFT,30,can_tx,3106.609,3106.609,3106.718,3108.156,3108.156,3108.156,3106.609,3108.156,1.5470000000000255,camera_input_host_mono_ms,timestamp_domain.system_time,,,3.0644157431929826,4.9898,0.04240235999999994,-0.01035530407438214,-1.0,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,True,False,False,sustained motion onset not detected before STOP,motion onset unavailable
forklift_v4_recording_20260904_144733,6,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,3136.671,3136.671,3136.781,3138.468,3138.468,3138.468,3136.671,3138.468,1.7970000000000255,camera_input_host_mono_ms,timestamp_domain.system_time,,,1.507225681231217,6.1871,0.16664424000000008,0.3884464569079843,-1.0,638,3138.031,3138.031,1788500911330.892,639,3138.14,3138.14,1788500911430.858,3138.0855,1.3600000000001273,1.469000000000051,1.469000000000051,1.4145000000003165,0.6665769600000003,0.33328848000000016,642,3138.437,3138.437,1788500911698.233,6.697292874492865,1.8467653137168851,663,3140.437,3140.437,1788500913732.602,7.1928,5.346034686283115,7.1928,,,,,True,False,False,too few command-held frames after onset,
forklift_v4_recording_20260904_145924,2,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,3806.765,3806.765,3806.859,3808.781,3808.781,3808.781,3806.765,3808.781,2.0160000000000764,camera_input_host_mono_ms,timestamp_domain.system_time,,,3.135197930441394,13.0173,0.14840826000000176,-0.26443688828501755,-1.0,173,3807.843,3807.843,1788501581064.896,174,3807.937,3807.937,1788501581198.45,3807.89,1.0779999999999745,1.1720000000000255,1.1720000000000255,1.125,0.593633040000007,0.2968165200000035,183,3808.75,3808.75,1788501582032.117,9.854725483602774,4.135402191923274,205,3810.75,3810.75,1788501584033.363,8.636300000000002,4.500897808076728,8.636300000000002,175,3808.031,3808.031,1788501581298.152,False,True,True,,
forklift_v4_recording_20260904_145924,4,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,3826.203,3826.203,3826.281,3827.718,3827.718,3827.718,3826.203,3827.718,1.5149999999998727,camera_input_host_mono_ms,timestamp_domain.system_time,,,2.282955132810323,3.5966999999999993,0.07324043999999917,0.009945987778298632,-1.0,410,3827.359,3827.359,1788501600644.981,411,3827.453,3827.453,1788501600711.744,3827.406,1.155999999999949,1.25,1.25,1.2029999999999745,0.2929617599999967,0.14648087999999834,414,3827.687,3827.687,1788501600978.328,2.892452374886897,0.8182272845746401,437,3829.703,3829.703,1788501602979.717,0.9285999999999994,0.11037271542535931,0.9285999999999994,,,,,True,False,False,too few command-held frames after onset,
