beta_deg,camera_z_m,category,clearance_m,cycles,elapsed_sec,final_camera_z_m,final_yaw_deg,forward_m,min_fov_deg,radius_m,reason,success,terminal,turn_deg,x_m,y_m
-7.5,7.174705326244405,2,0.008980162322657137,3,54.227403485451674,2.2101302574056967,-5.718895898999989,1.905070106454868,1.1529475163382088,8.4,insertion accepted,True,READY_TO_INSERT,18.218895899,-1.0964200146484333,8.328136835540008
-5.0,7.17209291604954,2,0.008815604125381737,3,49.45287561834343,2.2102162095341193,-3.532128954000001,1.8996433530896388,1.7943535031605755,8.4,insertion accepted,True,READY_TO_INSERT,12.532128954000001,-0.7321082390803286,8.368035463970664
-2.5,7.1705234781299785,4,0.022986950912482318,3,44.64010791480726,2.2073299971578835,-1.7822482699999966,1.8955299665853742,4.246766205428507,8.4,insertion accepted,True,READY_TO_INSERT,6.28224827,-0.36640285386882243,8.392005061287605
0.0,7.170000000000001,4,0.05499999999999999,3,35.58217608739625,2.2,0.0,1.899999999999999,9.582376528829847,8.4,insertion accepted,True,READY_TO_INSERT,0,0.0,8.4
2.5,7.1705234781299785,4,0.022986950912482318,3,44.64010791480726,2.2073299971578835,1.7822482699999966,1.8955299665853742,4.246766205428507,8.4,insertion accepted,True,READY_TO_INSERT,6.28224827,0.36640285386882243,8.392005061287605
5.0,7.17209291604954,2,0.008815604125381737,3,49.45287561834343,2.2102162095341193,3.532128954000001,1.8996433530896388,1.7943535031605755,8.4,insertion accepted,True,READY_TO_INSERT,12.532128954000001,0.7321082390803286,8.368035463970664
7.5,7.174705326244405,2,0.008980162322657137,3,54.227403485451674,2.2101302574056967,5.718895898999989,1.905070106454868,1.1529475163382088,8.4,insertion accepted,True,READY_TO_INSERT,18.218895899,1.0964200146484333,8.328136835540008
10.0,7.178355735843287,2,0.01645587927256481,3,54.72849837862694,2.209508071383876,7.814846896999995,1.9124250468232262,0.1755039248763488,8.4,insertion accepted,True,READY_TO_INSERT,23.814846897000002,1.458644692402215,8.272385125302547
12.5,7.183037196084038,2,0.01501469897342006,3,54.764251164330915,2.2094306117945326,10.5,1.9135581121647716,0.05819168187731094,8.4,insertion accepted,True,READY_TO_INSERT,24.0,1.8180927570800642,8.20088645980744
15.0,7.188740795541013,2,0.002117580607236269,3,54.83243796163626,2.2080199001481264,13.5,1.9154937648610955,0.007238321834151407,8.4,insertion accepted,True,READY_TO_INSERT,24.5,2.174079978861174,8.113776940828174
17.5,7.195455677088476,2,0.011989406737511699,3,54.85425220904921,2.209111097231528,16.0,1.9149800912120354,0.13091911102063492,8.4,insertion accepted,True,READY_TO_INSERT,24.5,2.5259287158358945,8.011222386285107
20.0,7.203169058567751,2,0.023941391705868564,3,54.97144787433754,2.208008195113808,18.5,1.9170934409601503,0.17588147125857034,8.4,insertion accepted,True,READY_TO_INSERT,25.5,2.872969203935617,7.8934180146016315
22.5,7.211866257118793,1,0.0,3,50.35275182857339,2.2,25.5,1.9167800935183883,0.3010995498410587,8.4,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,3.214540831866754,7.760588073094809
25.0,7.221530717129843,1,0.0,3,50.379958729050145,2.2,29.0,1.9148498286383284,0.4166658041502913,8.4,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,3.5499933986218752,7.61298541110786
27.5,7.232144041751979,1,0.0,3,50.46078891572961,2.2,32.0,1.9154699340737276,0.2041115802197382,8.4,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.5,3.878688351174285,7.450890998697063
30.0,7.243686027918559,1,0.0,3,50.54477303480948,2.2,35.0,1.9160579567071219,0.0060411864740217425,8.4,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,22.0,4.199999999999999,7.274613391789285
32.5,7.256134704802913,1,0.0,3,50.49391700596067,2.2,38.5,1.9126411353564996,1.625765430901538e-05,8.4,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,4.51331671011332,7.08448814482824
35.0,7.269466375641056,1,0.0,3,55.0132538481289,2.302553386849889,34.5,1.8326995849609369,0.37066182729710917,8.4,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,28.5,4.818042065348787,6.880877172027532
37.5,7.283655662839822,1,0.0,3,58.988441638543605,2.347657256976378,35.5,1.7763854980468743,0.5131866866023884,8.4,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,27.0,5.113596003673254,6.664168058446376
40.0,7.298675556284563,1,0.0,2,49.676439131035295,2.52444880294673,38.5,1.5999999999999996,0.33546629222233904,8.4,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,27.5,5.39941592136693,6.4347733221994154
42.5,7.3144974647544325,1,0.0,2,49.528554902085205,2.5953040570756496,41.5,1.5309936523437495,6.415021944050636e-05,8.4,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,28.0,5.674957743971547,6.193129629205043
45.0,7.3310912703474,1,0.0,2,49.09373135835861,2.7345499067646126,44.0,1.39134521484375,0.2044793598709269,8.4,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,28.0,5.939696961967,5.939696961967
-45.0,7.4310912703474,1,0.0,2,49.325965691668046,2.757044524957254,-44.5,1.3678588867187491,0.6165488748986014,8.5,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,27.5,-6.0104076400856545,6.0104076400856545
-42.5,7.414497464754431,1,0.0,2,49.88728866702803,2.5948753169872387,-41.5,1.5306030273437492,0.08590416886640284,8.5,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,28.0,-5.742516764733112,6.266857362886054
-40.0,7.398675556284562,1,0.0,2,50.028120959973336,2.524753076411679,-38.5,1.599999999999999,0.25500820173391503,8.5,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,27.5,-5.463694682335584,6.5113777665113135
-37.5,7.383655662839821,1,0.0,3,59.35702679334892,2.344219285675538,-35.5,1.7801940917968744,0.43336236091781544,8.5,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,27.0,-5.174472146574126,6.743503392475499
-35.0,7.369466375641055,1,0.0,3,55.36502801487731,2.302553386849889,-34.5,1.8326995849609369,0.37066182729710917,8.5,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,28.5,-4.875399708983892,6.96279237645643
-32.5,7.356134704802914,1,0.0,3,50.84569117270908,2.2,-38.5,1.9126411353564996,1.625765430901538e-05,8.5,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,-4.567046670948002,7.168827289409529
-30.0,7.343686027918558,1,0.0,3,50.896547201557894,2.2,-35.0,1.9160579567071219,0.0060411864740217425,8.5,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,22.0,-4.249999999999999,7.361215932167729
-27.5,7.332144041751977,1,0.0,3,50.81256308247802,2.2,-32.0,1.9154699340737276,0.2041115802197382,8.5,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.5,-3.9248632124977885,7.5395920820148845
-25.0,7.321530717129843,1,0.0,3,50.73173289579856,2.2,-29.0,1.9148498286383284,0.4166658041502913,8.5,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,-3.592255224795945,7.703616189811524
-22.5,7.311866257118792,1,0.0,3,50.7045259953218,2.2,-25.5,1.9167800935183883,0.3010995498410587,8.5,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,-3.252809175103263,7.852976026345937
-20.0,7.30316905856775,2,0.023941391705868564,3,55.323222041085955,2.208008195113808,-18.5,1.9170934409601503,0.17588147125857034,8.5,insertion accepted,True,READY_TO_INSERT,25.5,-2.907171218268184,7.987387276680222
-17.5,7.2954556770884755,2,0.011989406737511699,3,55.20602637579762,2.209111097231528,-16.0,1.9149800912120354,0.13091911102063492,8.5,insertion accepted,True,READY_TO_INSERT,24.5,-2.5559992957863216,8.10659408135993
-15.0,7.288740795541012,2,0.002117580607236269,3,55.18421212838467,2.2080199001481264,-13.5,1.9154937648610955,0.007238321834151407,8.5,insertion accepted,True,READY_TO_INSERT,24.5,-2.1999618833714263,8.21036952345708
-12.5,7.283037196084037,2,0.01501469897342006,3,55.11602533107933,2.2094306117945326,-10.5,1.9135581121647716,0.05819168187731094,8.5,insertion accepted,True,READY_TO_INSERT,24.0,-1.8397367184738744,8.298516060519434
-10.0,7.278355735843286,2,0.01645587927256481,3,55.08027254537535,2.209508071383876,-7.814846896999995,1.9124250468232262,0.1755039248763488,8.5,insertion accepted,True,READY_TO_INSERT,23.814846897000002,-1.476009510168908,8.370865900603768
-7.5,7.274705326244405,2,0.008980162322657137,3,54.57917765220009,2.2101302574056967,-5.718895898999989,1.905070106454868,1.1529475163382088,8.5,insertion accepted,True,READY_TO_INSERT,18.218895899,-1.1094726338704384,8.427281321677388
-5.0,7.27209291604954,2,0.008815604125381737,3,49.80464978509184,2.2102162095341193,-3.532128954000001,1.8996433530896388,1.7943535031605755,8.5,insertion accepted,True,READY_TO_INSERT,12.532128954000001,-0.7408238133550944,8.467654933779837
-2.5,7.270523478129978,4,0.022986950912482318,3,44.99188208155567,2.2073299971578835,-1.7822482699999966,1.8955299665853742,4.246766205428507,8.5,insertion accepted,True,READY_TO_INSERT,6.28224827,-0.370764792605356,8.491909883445791
0.0,7.2700000000000005,4,0.05499999999999999,3,35.93395025414466,2.2,0.0,1.899999999999999,9.582376528829847,8.5,insertion accepted,True,READY_TO_INSERT,0,0.0,8.5
2.5,7.270523478129978,4,0.022986950912482318,3,44.99188208155567,2.2073299971578835,1.7822482699999966,1.8955299665853742,4.246766205428507,8.5,insertion accepted,True,READY_TO_INSERT,6.28224827,0.370764792605356,8.491909883445791
5.0,7.27209291604954,2,0.008815604125381737,3,49.80464978509184,2.2102162095341193,3.532128954000001,1.8996433530896388,1.7943535031605755,8.5,insertion accepted,True,READY_TO_INSERT,12.532128954000001,0.7408238133550944,8.467654933779837
7.5,7.274705326244405,2,0.008980162322657137,3,54.57917765220009,2.2101302574056967,5.718895898999989,1.905070106454868,1.1529475163382088,8.5,insertion accepted,True,READY_TO_INSERT,18.218895899,1.1094726338704384,8.427281321677388
10.0,7.278355735843286,2,0.01645587927256481,3,55.08027254537535,2.209508071383876,7.814846896999995,1.9124250468232262,0.1755039248763488,8.5,insertion accepted,True,READY_TO_INSERT,23.814846897000002,1.476009510168908,8.370865900603768
12.5,7.283037196084037,2,0.01501469897342006,3,55.11602533107933,2.2094306117945326,10.5,1.9135581121647716,0.05819168187731094,8.5,insertion accepted,True,READY_TO_INSERT,24.0,1.8397367184738744,8.298516060519434
15.0,7.288740795541012,2,0.002117580607236269,3,55.18421212838467,2.2080199001481264,13.5,1.9154937648610955,0.007238321834151407,8.5,insertion accepted,True,READY_TO_INSERT,24.5,2.1999618833714263,8.21036952345708
17.5,7.2954556770884755,2,0.011989406737511699,3,55.20602637579762,2.209111097231528,16.0,1.9149800912120354,0.13091911102063492,8.5,insertion accepted,True,READY_TO_INSERT,24.5,2.5559992957863216,8.10659408135993
20.0,7.30316905856775,2,0.023941391705868564,3,55.323222041085955,2.208008195113808,18.5,1.9170934409601503,0.17588147125857034,8.5,insertion accepted,True,READY_TO_INSERT,25.5,2.907171218268184,7.987387276680222
22.5,7.311866257118792,1,0.0,3,50.7045259953218,2.2,25.5,1.9167800935183883,0.3010995498410587,8.5,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,3.252809175103263,7.852976026345937
25.0,7.321530717129843,1,0.0,3,50.73173289579856,2.2,29.0,1.9148498286383284,0.4166658041502913,8.5,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,3.592255224795945,7.703616189811524
27.5,7.332144041751977,1,0.0,3,50.81256308247802,2.2,32.0,1.9154699340737276,0.2041115802197382,8.5,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.5,3.9248632124977885,7.5395920820148845
30.0,7.343686027918558,1,0.0,3,50.896547201557894,2.2,35.0,1.9160579567071219,0.0060411864740217425,8.5,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,22.0,4.249999999999999,7.361215932167729
32.5,7.356134704802914,1,0.0,3,50.84569117270908,2.2,38.5,1.9126411353564996,1.625765430901538e-05,8.5,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,4.567046670948002,7.168827289409529
35.0,7.369466375641055,1,0.0,3,55.36502801487731,2.302553386849889,34.5,1.8326995849609369,0.37066182729710917,8.5,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,28.5,4.875399708983892,6.96279237645643
37.5,7.383655662839821,1,0.0,3,59.35702679334892,2.344219285675538,35.5,1.7801940917968744,0.43336236091781544,8.5,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,27.0,5.174472146574126,6.743503392475499
40.0,7.398675556284562,1,0.0,2,50.028120959973336,2.524753076411679,38.5,1.599999999999999,0.25500820173391503,8.5,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,27.5,5.463694682335584,6.5113777665113135
42.5,7.414497464754431,1,0.0,2,49.88728866702803,2.5948753169872387,41.5,1.5306030273437492,0.08590416886640284,8.5,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,28.0,5.742516764733112,6.266857362886054
45.0,7.4310912703474,1,0.0,2,49.325965691668046,2.757044524957254,44.5,1.3678588867187491,0.6165488748986014,8.5,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,27.5,6.0104076400856545,6.0104076400856545
-45.0,7.5310912703474,1,0.0,2,49.73024020129711,2.7517860221728436,-44.0,1.3734619140624984,0.46624001057176656,8.6,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,28.0,-6.081118318204309,6.081118318204309
-42.5,7.514497464754431,1,0.0,2,50.28870154786665,2.590329936719566,-41.0,1.5354980468750004,0.004878121312209771,8.6,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,28.5,-5.810075785494678,6.340585096567067
-40.0,7.498675556284562,1,0.0,2,50.37979786949228,2.5250573498766267,-38.5,1.5999999999999996,0.15333689241272097,8.6,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,27.5,-5.527973443304237,6.587982210823211
-37.5,7.483655662839821,1,0.0,3,59.72538732025143,2.3407904014061165,-35.5,1.783993530273437,0.3535901094574463,8.6,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,27.0,-5.235348289474998,6.822838726504622
-35.0,7.469466375641055,1,0.0,3,55.716802181625724,2.302553386849889,-34.5,1.8326995849609369,0.37066182729710917,8.6,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,28.5,-4.932757352618996,7.044707580885329
-32.5,7.456134704802913,1,0.0,3,51.197465339457494,2.2,-38.5,1.9126411353564996,1.625765430901538e-05,8.6,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,-4.620776631782684,7.253166433990817
-30.0,7.4436860279185595,1,0.0,3,51.248321368306335,2.2,-35.0,1.9160579567071219,0.0060411864740217425,8.6,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,22.0,-4.299999999999999,7.447818472546173
-27.5,7.432144041751979,1,0.0,3,51.164337249226435,2.2,-32.0,1.9154699340737276,0.2041115802197382,8.6,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.5,-3.9710380738212914,7.628293165332707
-25.0,7.421530717129842,1,0.0,3,51.08350706254697,2.2,-29.0,1.9148498286383284,0.4166658041502913,8.6,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,-3.634517050970015,7.794246968515189
-22.5,7.411866257118792,1,0.0,3,51.056300162070215,2.2,-25.5,1.9167800935183883,0.3010995498410587,8.6,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,-3.291077518339772,7.945363979597065
-20.0,7.40316905856775,2,0.023941391705868564,3,55.67499620783437,2.208008195113808,-18.5,1.9170934409601503,0.17588147125857034,8.6,insertion accepted,True,READY_TO_INSERT,25.5,-2.9413732326007507,8.081356538758811
-17.5,7.395455677088474,2,0.011989406737511699,3,55.55780054254603,2.209111097231528,-16.0,1.9149800912120354,0.13091911102063492,8.6,insertion accepted,True,READY_TO_INSERT,24.5,-2.5860698757367486,8.20196577643475
-15.0,7.388740795541013,2,0.002117580607236269,3,55.535986295133114,2.2080199001481264,-13.5,1.9154937648610955,0.007238321834151407,8.6,insertion accepted,True,READY_TO_INSERT,24.5,-2.2258437878816784,8.306962106085987
-12.5,7.383037196084036,2,0.01501469897342006,3,55.46779949782774,2.2094306117945326,-10.5,1.9135581121647716,0.05819168187731094,8.6,insertion accepted,True,READY_TO_INSERT,24.0,-1.8613806798676846,8.396145661231426
-10.0,7.378355735843286,2,0.01645587927256481,3,55.432046712123764,2.209508071383876,-7.814846896999995,1.9124250468232262,0.1755039248763488,8.6,insertion accepted,True,READY_TO_INSERT,23.814846897000002,-1.4933743279356009,8.469346675904989
-7.5,7.3747053262444044,2,0.008980162322657137,3,54.9309518189485,2.2101302574056967,-5.718895898999989,1.905070106454868,1.1529475163382088,8.6,insertion accepted,True,READY_TO_INSERT,18.218895899,-1.1225252530924434,8.52642580781477
-5.0,7.3720929160495405,2,0.008815604125381737,3,50.15642395184025,2.2102162095341193,-3.532128954000001,1.8996433530896388,1.7943535031605755,8.6,insertion accepted,True,READY_TO_INSERT,12.532128954000001,-0.7495393876298602,8.56727440358901
-2.5,7.370523478129979,4,0.022986950912482318,3,45.343656248304086,2.2073299971578835,-1.7822482699999966,1.8955299665853742,4.246766205428507,8.6,insertion accepted,True,READY_TO_INSERT,6.28224827,-0.37512673134188956,8.591814705603976
0.0,7.369999999999999,4,0.05499999999999999,3,36.285724420893075,2.2,0.0,1.899999999999999,9.582376528829847,8.6,insertion accepted,True,READY_TO_INSERT,0,0.0,8.6
2.5,7.370523478129979,4,0.022986950912482318,3,45.343656248304086,2.2073299971578835,1.7822482699999966,1.8955299665853742,4.246766205428507,8.6,insertion accepted,True,READY_TO_INSERT,6.28224827,0.37512673134188956,8.591814705603976
5.0,7.3720929160495405,2,0.008815604125381737,3,50.15642395184025,2.2102162095341193,3.532128954000001,1.8996433530896388,1.7943535031605755,8.6,insertion accepted,True,READY_TO_INSERT,12.532128954000001,0.7495393876298602,8.56727440358901
7.5,7.3747053262444044,2,0.008980162322657137,3,54.9309518189485,2.2101302574056967,5.718895898999989,1.905070106454868,1.1529475163382088,8.6,insertion accepted,True,READY_TO_INSERT,18.218895899,1.1225252530924434,8.52642580781477
10.0,7.378355735843286,2,0.01645587927256481,3,55.432046712123764,2.209508071383876,7.814846896999995,1.9124250468232262,0.1755039248763488,8.6,insertion accepted,True,READY_TO_INSERT,23.814846897000002,1.4933743279356009,8.469346675904989
12.5,7.383037196084036,2,0.01501469897342006,3,55.46779949782774,2.2094306117945326,10.5,1.9135581121647716,0.05819168187731094,8.6,insertion accepted,True,READY_TO_INSERT,24.0,1.8613806798676846,8.396145661231426
15.0,7.388740795541013,2,0.002117580607236269,3,55.535986295133114,2.2080199001481264,13.5,1.9154937648610955,0.007238321834151407,8.6,insertion accepted,True,READY_TO_INSERT,24.5,2.2258437878816784,8.306962106085987
17.5,7.395455677088474,2,0.011989406737511699,3,55.55780054254603,2.209111097231528,16.0,1.9149800912120354,0.13091911102063492,8.6,insertion accepted,True,READY_TO_INSERT,24.5,2.5860698757367486,8.20196577643475
20.0,7.40316905856775,2,0.023941391705868564,3,55.67499620783437,2.208008195113808,18.5,1.9170934409601503,0.17588147125857034,8.6,insertion accepted,True,READY_TO_INSERT,25.5,2.9413732326007507,8.081356538758811
22.5,7.411866257118792,1,0.0,3,51.056300162070215,2.2,25.5,1.9167800935183883,0.3010995498410587,8.6,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,3.291077518339772,7.945363979597065
25.0,7.421530717129842,1,0.0,3,51.08350706254697,2.2,29.0,1.9148498286383284,0.4166658041502913,8.6,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,3.634517050970015,7.794246968515189
27.5,7.432144041751979,1,0.0,3,51.164337249226435,2.2,32.0,1.9154699340737276,0.2041115802197382,8.6,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.5,3.9710380738212914,7.628293165332707
30.0,7.4436860279185595,1,0.0,3,51.248321368306335,2.2,35.0,1.9160579567071219,0.0060411864740217425,8.6,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,22.0,4.299999999999999,7.447818472546173
32.5,7.456134704802913,1,0.0,3,51.197465339457494,2.2,38.5,1.9126411353564996,1.625765430901538e-05,8.6,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,4.620776631782684,7.253166433990817
35.0,7.469466375641055,1,0.0,3,55.716802181625724,2.302553386849889,34.5,1.8326995849609369,0.37066182729710917,8.6,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,28.5,4.932757352618996,7.044707580885329
37.5,7.483655662839821,1,0.0,3,59.72538732025143,2.3407904014061165,35.5,1.783993530273437,0.3535901094574463,8.6,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,27.0,5.235348289474998,6.822838726504622
40.0,7.498675556284562,1,0.0,2,50.37979786949228,2.5250573498766267,38.5,1.5999999999999996,0.15333689241272097,8.6,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,27.5,5.527973443304237,6.587982210823211
42.5,7.514497464754431,1,0.0,2,50.28870154786665,2.590329936719566,41.0,1.5354980468750004,0.004878121312209771,8.6,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,28.5,5.810075785494678,6.340585096567067
45.0,7.5310912703474,1,0.0,2,49.73024020129711,2.7517860221728436,44.0,1.3734619140624984,0.46624001057176656,8.6,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,28.0,6.081118318204309,6.081118318204309
-45.0,7.631091270347399,1,0.0,2,50.101334478121316,2.746552228212024,-44.0,1.3790649414062495,0.3154399828700569,8.7,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,28.0,-6.151828996322964,6.151828996322964
-42.5,7.614497464754431,1,0.0,2,50.51010490655813,2.593063368051451,-41.5,1.531237792968749,0.6213732222328616,8.7,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,27.0,-5.877634806256244,6.414312830248079
-40.0,7.598675556284562,1,0.0,2,50.73147004995826,2.5253616233415754,-38.5,1.6,0.04814944442860636,8.7,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,27.5,-5.592252204272891,6.664586655135108
-37.5,7.583655662839821,1,0.0,3,60.09356978126951,2.3373615171366957,-35.5,1.7877929687499994,0.273870190249351,8.7,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,27.0,-5.296224432375869,6.902174060533746
-35.0,7.5694663756410545,1,0.0,3,56.06857634837414,2.302553386849889,-34.5,1.8326995849609369,0.37066182729710917,8.7,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,28.5,-4.9901149962541,7.126622785314228
-32.5,7.556134704802913,1,0.0,3,51.54923950620591,2.2,-38.5,1.9126411353564996,1.625765430901538e-05,8.7,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,-4.674506592617367,7.337505578572105
-30.0,7.543686027918557,1,0.0,3,51.60009553505472,2.2,-35.0,1.9160579567071219,0.0060411864740217425,8.7,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,22.0,-4.349999999999999,7.534421012924616
-27.5,7.532144041751977,1,0.0,3,51.51611141597485,2.2,-32.0,1.9154699340737276,0.2041115802197382,8.7,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.5,-4.017212935144794,7.716994248650528
-25.0,7.521530717129842,1,0.0,3,51.435281229295384,2.2,-29.0,1.9148498286383284,0.4166658041502913,8.7,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,-3.676778877144085,7.884877747218853
-22.5,7.5118662571187915,1,0.0,3,51.40807432881863,2.2,-25.5,1.9167800935183883,0.3010995498410587,8.7,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,-3.329345861576281,8.037751932848193
-20.0,7.5031690585677495,2,0.023941391705868564,3,56.02677037458278,2.208008195113808,-18.5,1.9170934409601503,0.17588147125857034,8.7,insertion accepted,True,READY_TO_INSERT,25.5,-2.9755752469333174,8.175325800837403
-17.5,7.495455677088474,2,0.011989406737511699,3,55.909574709294446,2.209111097231528,-16.0,1.9149800912120354,0.13091911102063492,8.7,insertion accepted,True,READY_TO_INSERT,24.5,-2.616140455687176,8.297337471509573
-15.0,7.488740795541013,2,0.002117580607236269,3,55.88776046188153,2.2080199001481264,-13.5,1.9154937648610955,0.007238321834151407,8.7,insertion accepted,True,READY_TO_INSERT,24.5,-2.2517256923919304,8.403554688714893
-12.5,7.483037196084036,2,0.01501469897342006,3,55.819573664576154,2.2094306117945326,-10.5,1.9135581121647716,0.05819168187731094,8.7,insertion accepted,True,READY_TO_INSERT,24.0,-1.8830246412614948,8.49377526194342
-10.0,7.4783557358432855,2,0.01645587927256481,3,55.78382087887218,2.209508071383876,-7.814846896999995,1.9124250468232262,0.1755039248763488,8.7,insertion accepted,True,READY_TO_INSERT,23.814846897000002,-1.5107391457022938,8.56782745120621
-7.5,7.474705326244404,2,0.008980162322657137,3,55.28272598569691,2.2101302574056967,-5.718895898999989,1.905070106454868,1.1529475163382088,8.7,insertion accepted,True,READY_TO_INSERT,18.218895899,-1.1355778723144485,8.62557029395215
-5.0,7.47209291604954,2,0.008815604125381737,3,50.508198118588666,2.2102162095341193,-3.532128954000001,1.8996433530896388,1.7943535031605755,8.7,insertion accepted,True,READY_TO_INSERT,12.532128954000001,-0.7582549619046259,8.666893873398186
-2.5,7.470523478129978,4,0.022986950912482318,3,45.6954304150525,2.2073299971578835,-1.7822482699999966,1.8955299665853742,4.246766205428507,8.7,insertion accepted,True,READY_TO_INSERT,6.28224827,-0.3794886700784232,8.691719527762162
0.0,7.469999999999999,4,0.05499999999999999,3,36.63749858764149,2.2,0.0,1.899999999999999,9.582376528829847,8.7,insertion accepted,True,READY_TO_INSERT,0,0.0,8.7
2.5,7.470523478129978,4,0.022986950912482318,3,45.6954304150525,2.2073299971578835,1.7822482699999966,1.8955299665853742,4.246766205428507,8.7,insertion accepted,True,READY_TO_INSERT,6.28224827,0.3794886700784232,8.691719527762162
5.0,7.47209291604954,2,0.008815604125381737,3,50.508198118588666,2.2102162095341193,3.532128954000001,1.8996433530896388,1.7943535031605755,8.7,insertion accepted,True,READY_TO_INSERT,12.532128954000001,0.7582549619046259,8.666893873398186
7.5,7.474705326244404,2,0.008980162322657137,3,55.28272598569691,2.2101302574056967,5.718895898999989,1.905070106454868,1.1529475163382088,8.7,insertion accepted,True,READY_TO_INSERT,18.218895899,1.1355778723144485,8.62557029395215
10.0,7.4783557358432855,2,0.01645587927256481,3,55.78382087887218,2.209508071383876,7.814846896999995,1.9124250468232262,0.1755039248763488,8.7,insertion accepted,True,READY_TO_INSERT,23.814846897000002,1.5107391457022938,8.56782745120621
12.5,7.483037196084036,2,0.01501469897342006,3,55.819573664576154,2.2094306117945326,10.5,1.9135581121647716,0.05819168187731094,8.7,insertion accepted,True,READY_TO_INSERT,24.0,1.8830246412614948,8.49377526194342
15.0,7.488740795541013,2,0.002117580607236269,3,55.88776046188153,2.2080199001481264,13.5,1.9154937648610955,0.007238321834151407,8.7,insertion accepted,True,READY_TO_INSERT,24.5,2.2517256923919304,8.403554688714893
