seg_id,tag,cmd,t_from_cmd_s,t_from_onset_s,angle_deg,during_command,usable
8,20260901_174342,ROT_LEFT,2.4840000000003783,1.2312763528207142,3.756168465097165,True,False
8,20260901_174342,ROT_LEFT,2.5930000000007567,1.3402763528210926,3.6333556158108156,True,False
8,20260901_174342,ROT_LEFT,2.687000000001717,1.434276352822053,3.889732821901509,True,False
8,20260901_174342,ROT_LEFT,2.7809999999990396,1.5282763528193755,3.855084189246126,True,False
8,20260901_174342,ROT_LEFT,2.8590000000003783,1.6062763528207142,3.7600569042839105,True,False
8,20260901_174342,ROT_LEFT,2.9530000000013388,1.7002763528216747,4.001778717448083,True,False
8,20260901_174342,ROT_LEFT,3.0459999999984575,1.7932763528187934,3.8201917084119295,True,False
8,20260901_174342,ROT_LEFT,3.1559999999990396,1.9032763528193755,4.047830693614424,True,False
8,20260901_174342,ROT_LEFT,3.264999999999418,2.012276352819754,4.076892860910027,True,False
8,20260901_174342,ROT_LEFT,3.3590000000003783,2.1062763528207142,4.00200953490859,True,False
8,20260901_174342,ROT_LEFT,3.4530000000013388,2.2002763528216747,3.9709208866258816,True,False
8,20260901_174342,ROT_LEFT,3.5459999999984575,2.2932763528187934,3.932087452927531,True,False
8,20260901_174342,ROT_LEFT,3.625,2.372276352820336,3.79901445094608,True,False
8,20260901_174342,ROT_LEFT,3.7340000000003783,2.4812763528207142,3.740675946219975,True,False
8,20260901_174342,ROT_LEFT,3.8280000000013388,2.5752763528216747,3.9935171763826265,True,False
8,20260901_174342,ROT_LEFT,3.9209999999984575,2.6682763528187934,3.8946193405983482,True,False
8,20260901_174342,ROT_LEFT,4.014999999999418,2.762276352819754,4.02646451293602,True,False
8,20260901_174342,ROT_LEFT,4.125,2.872276352820336,3.9162897651204105,True,False
8,20260901_174342,ROT_LEFT,4.218000000000757,2.9652763528210926,4.1787281526367455,True,False
8,20260901_174342,ROT_LEFT,4.328000000001339,3.0752763528216747,3.956358064470731,True,False
8,20260901_174342,ROT_LEFT,4.437000000001717,3.184276352822053,4.1395744178992455,True,False
